id,corporate_number,name,furigana,prefecture_name,city_name,street_number,post_code,address_full,sources
164,8170001006344,株式会社和歌山建材リサイクルセンター,,和歌山県,和歌山市,西浜１６６０番地の３３１,6410036,和歌山県 和歌山市 西浜１６６０番地の３３１,houjin_bangou
165,6030003019500,アンシン解体合同会社,,埼玉県,川口市,領家２丁目８番４号ビラ２８４－３０２号,3320004,埼玉県 川口市 領家２丁目８番４号ビラ２８４－３０２号,houjin_bangou
166,4030003022852,アーサー解体興業合同会社,,埼玉県,川口市,戸塚東４丁目２６番２４号リノヴァーレ１０４号,3330802,埼玉県 川口市 戸塚東４丁目２６番２４号リノヴァーレ１０４号,houjin_bangou
167,8030001103824,オレンジ・建物解体センター株式会社,,埼玉県,所沢市,小手指町４丁目５番地の１２,3591141,埼玉県 所沢市 小手指町４丁目５番地の１２,houjin_bangou
168,6030005021628,一般社団法人埼玉県解体工事業協会,,埼玉県,さいたま市中央区,本町西２丁目１０番１号アベニュー彩１０５号室,3380004,埼玉県 さいたま市中央区 本町西２丁目１０番１号アベニュー彩１０５号室,houjin_bangou
169,9030001126469,丸仲解体株式会社,,埼玉県,蓮田市,大字井沼２番地２,3490135,埼玉県 蓮田市 大字井沼２番地２,houjin_bangou
170,1030002048612,加藤土木解体有限会社,,埼玉県,三郷市,茂田井１２１６番地１,3410025,埼玉県 三郷市 茂田井１２１６番地１,houjin_bangou
171,1030002114430,吉宗解体有限会社,,埼玉県,熊谷市,上中条２２０１番地２,3600001,埼玉県 熊谷市 上中条２２０１番地２,houjin_bangou
172,8030001032817,埼北解体工業株式会社,,埼玉県,羽生市,大字藤井上組５６３番地２,3480064,埼玉県 羽生市 大字藤井上組５６３番地２,houjin_bangou
173,7030005000705,埼玉自動車解体事業協同組合,,埼玉県,さいたま市桜区,大字上大久保９３番地,3380824,埼玉県 さいたま市桜区 大字上大久保９３番地,houjin_bangou
174,5030001118057,志田解体工業株式会社,,埼玉県,入間郡三芳町,大字北永井７８６番地１３,3540044,埼玉県 入間郡三芳町 大字北永井７８６番地１３,houjin_bangou
175,6030002118071,有限会社ハセガワ自動車解体工業,,埼玉県,行田市,谷郷３丁目８番１０号,3610062,埼玉県 行田市 谷郷３丁目８番１０号,houjin_bangou
176,3030002005561,有限会社三協解体興業,,埼玉県,さいたま市緑区,東浦和４丁目３０番地４,3360926,埼玉県 さいたま市緑区 東浦和４丁目３０番地４,houjin_bangou
177,6030002049936,有限会社三郷解体,,埼玉県,三郷市,新和４丁目６０５番地,3410034,埼玉県 三郷市 新和４丁目６０５番地,houjin_bangou
178,9030002051880,有限会社三郷解体工業,,埼玉県,三郷市,戸ケ崎２３１７番地池田コーポ２０１号室,3410044,埼玉県 三郷市 戸ケ崎２３１７番地池田コーポ２０１号室,houjin_bangou
179,4030002030542,有限会社並木解体,,埼玉県,所沢市,所沢新町２４６０番地の９,3590006,埼玉県 所沢市 所沢新町２４６０番地の９,houjin_bangou
180,5030002105491,有限会社中尾解体,,埼玉県,川口市,宮町１番２１号,3320028,埼玉県 川口市 宮町１番２１号,houjin_bangou
181,8360002008519,有限会社丸源解体,,埼玉県,さいたま市岩槻区,愛宕町５－２ジョイハイツ１０１号室,3390066,埼玉県 さいたま市岩槻区 愛宕町５－２ジョイハイツ１０１号室,houjin_bangou
182,4030002115112,有限会社伊高解体,00017973,埼玉県,熊谷市,三ヶ尻１７４６番地,3600843,埼玉県 熊谷市 三ヶ尻１７４６番地,houjin_bangou
183,1030002040008,有限会社佐藤解体工業,,埼玉県,加須市,飯積４７２番地,3491211,埼玉県 加須市 飯積４７２番地,houjin_bangou
184,6030002103247,有限会社佐野屋解体工事,,埼玉県,川口市,朝日１丁目１３番２４号,3320001,埼玉県 川口市 朝日１丁目１３番２４号,houjin_bangou
185,9030002058471,有限会社児玉解体工業,,埼玉県,朝霞市,大字上内間木８２８番地,3510001,埼玉県 朝霞市 大字上内間木８２８番地,houjin_bangou
186,8030002037864,有限会社内田解体工業,,埼玉県,久喜市,栗原３丁目５番地２５,3460012,埼玉県 久喜市 栗原３丁目５番地２５,houjin_bangou
187,2030002020826,有限会社加藤解体,,埼玉県,さいたま市岩槻区,加倉５丁目２番１３号,3390056,埼玉県 さいたま市岩槻区 加倉５丁目２番１３号,houjin_bangou
188,9030002118812,有限会社北部産廃,,埼玉県,深谷市,岡部２１２７番地,3690211,埼玉県 深谷市 岡部２１２７番地,houjin_bangou
189,7030002086103,有限会社埼京解体,,埼玉県,越谷市,大字砂原８７３番地,3430803,埼玉県 越谷市 大字砂原８７３番地,houjin_bangou
190,8030002002546,有限会社大出解体工業,,埼玉県,さいたま市南区,太田窪５丁目１４番６号,3360015,埼玉県 さいたま市南区 太田窪５丁目１４番６号,houjin_bangou
191,5030002121002,有限会社大福解体,,埼玉県,日高市,大字高富３番地１６,3501223,埼玉県 日高市 大字高富３番地１６,houjin_bangou
192,2030002107508,有限会社宮内解体工業所,,埼玉県,川口市,芝下２丁目７番１５号,3330848,埼玉県 川口市 芝下２丁目７番１５号,houjin_bangou
193,4030002043668,有限会社小澤自動車解体,,埼玉県,草加市,谷塚町１９５２番地,3400023,埼玉県 草加市 谷塚町１９５２番地,houjin_bangou
194,5030002115136,有限会社山下解体興業,,埼玉県,熊谷市,上須戸３５１番地４,3600213,埼玉県 熊谷市 上須戸３５１番地４,houjin_bangou
195,6030002028329,有限会社岩本解体,,埼玉県,所沢市,大字山口４８６番地の６,3591145,埼玉県 所沢市 大字山口４８６番地の６,houjin_bangou
196,4030002103711,有限会社嶋村解体工業,,埼玉県,川口市,朝日６丁目７番１８号,3320001,埼玉県 川口市 朝日６丁目７番１８号,houjin_bangou
197,4030002033363,有限会社平成解体,,埼玉県,日高市,大字田波目６９８番地２,3501201,埼玉県 日高市 大字田波目６９８番地２,houjin_bangou
198,3030002021526,有限会社成澤斫り解体工業,,埼玉県,さいたま市岩槻区,大字馬込９７９番地１０,3390077,埼玉県 さいたま市岩槻区 大字馬込９７９番地１０,houjin_bangou
199,8030002105860,有限会社日彰解体,,埼玉県,川口市,東領家４丁目８番地９,3320003,埼玉県 川口市 東領家４丁目８番地９,houjin_bangou
200,1030002045304,有限会社日本解体興業,,埼玉県,草加市,松原５丁目７番２号,3400041,埼玉県 草加市 松原５丁目７番２号,houjin_bangou
201,6030002099254,有限会社日栄解体,,埼玉県,春日部市,小渕１１１番地７,3440007,埼玉県 春日部市 小渕１１１番地７,houjin_bangou
202,9030002050008,有限会社村上解体工業,,埼玉県,三郷市,戸ケ崎３丁目６８１番地１,3410044,埼玉県 三郷市 戸ケ崎３丁目６８１番地１,houjin_bangou
203,3030002009372,有限会社東京北陸解体工業,,埼玉県,さいたま市緑区,大字三室１４１５番地５,3360911,埼玉県 さいたま市緑区 大字三室１４１５番地５,houjin_bangou
204,4030002047124,有限会社清水解体興業,,埼玉県,八潮市,中央１丁目５番地１３,3400816,埼玉県 八潮市 中央１丁目５番地１３,houjin_bangou
205,9030002014821,有限会社渡辺自動車解体,,埼玉県,さいたま市西区,大字中野林１６４番地３,3310057,埼玉県 さいたま市西区 大字中野林１６４番地３,houjin_bangou
206,2030002014811,有限会社渡辺解体,,埼玉県,さいたま市見沼区,大和田町１丁目５２５番地５,3370053,埼玉県 さいたま市見沼区 大和田町１丁目５２５番地５,houjin_bangou
207,3030002113678,有限会社田口解体工業,,埼玉県,熊谷市,上川上９５２番地１,3600004,埼玉県 熊谷市 上川上９５２番地１,houjin_bangou
208,4030002028215,有限会社石塚解体,,埼玉県,所沢市,東狭山ケ丘２丁目２９５１番地の４,3591106,埼玉県 所沢市 東狭山ケ丘２丁目２９５１番地の４,houjin_bangou
209,7030002069636,有限会社石川解体,,埼玉県,南埼玉郡宮代町,字逆井２７４番地,3450825,埼玉県 南埼玉郡宮代町 字逆井２７４番地,houjin_bangou
210,8030002034795,有限会社石田解体興業,,埼玉県,入間市,大字下藤沢９６８番地,3580011,埼玉県 入間市 大字下藤沢９６８番地,houjin_bangou
211,2030002018457,有限会社福崎解体,,埼玉県,さいたま市南区,大字大谷口９９５番地２７,3360042,埼玉県 さいたま市南区 大字大谷口９９５番地２７,houjin_bangou
212,4030002022291,有限会社芝解体興業,,埼玉県,蓮田市,大字黒浜１７２１番地２,3490101,埼玉県 蓮田市 大字黒浜１７２１番地２,houjin_bangou
213,6030002050530,有限会社荒井解体工業,,埼玉県,草加市,旭町６丁目１番１７－２０４号,3400053,埼玉県 草加市 旭町６丁目１番１７－２０４号,houjin_bangou
214,7030002041405,有限会社藤本解体,,埼玉県,加須市,馬内５４１番地の１,3470043,埼玉県 加須市 馬内５４１番地の１,houjin_bangou
215,7030002042188,有限会社藤間解体工業,,埼玉県,加須市,戸崎１４３５番地,3470108,埼玉県 加須市 戸崎１４３５番地,houjin_bangou
216,3030002047637,有限会社長谷川解体,,埼玉県,八潮市,八潮４丁目１３番地２,3400815,埼玉県 八潮市 八潮４丁目１３番地２,houjin_bangou
217,5030002098463,有限会社関根解体,,埼玉県,東松山市,大字東平１１１２番地５,3550002,埼玉県 東松山市 大字東平１１１２番地５,houjin_bangou
218,3010005016467,東日本自動車解体処理協同組合,,埼玉県,加須市,不動岡７１４番地１,3470054,埼玉県 加須市 不動岡７１４番地１,houjin_bangou
219,8030001138399,東部解体株式会社,,埼玉県,越谷市,大字弥十郎４６８番地１,3430047,埼玉県 越谷市 大字弥十郎４６８番地１,houjin_bangou
220,9030001107527,株式会社くさなぎ解体,,埼玉県,入間郡三芳町,大字北永井８４３番地３６,3540044,埼玉県 入間郡三芳町 大字北永井８４３番地３６,houjin_bangou
221,3030001052992,株式会社たかはし解体工業,,埼玉県,北葛飾郡杉戸町,大字本郷１０３２番地３,3450023,埼玉県 北葛飾郡杉戸町 大字本郷１０３２番地３,houjin_bangou
222,2050001046333,株式会社ゆんぼ解体工業,,埼玉県,草加市,新里町６７番地２,3400031,埼玉県 草加市 新里町６７番地２,houjin_bangou
223,2030001102864,株式会社コスモ解体,,埼玉県,春日部市,上蛭田１３２番地４－２０１,3440046,埼玉県 春日部市 上蛭田１３２番地４－２０１,houjin_bangou
224,2030001107533,株式会社コーキ解体,,埼玉県,さいたま市西区,大字指扇１９５８番地７４,3310047,埼玉県 さいたま市西区 大字指扇１９５８番地７４,houjin_bangou
225,9030001063407,株式会社マルキン解体,,埼玉県,新座市,北野２丁目１４番１２号中森ビル１階,3520003,埼玉県 新座市 北野２丁目１４番１２号中森ビル１階,houjin_bangou
226,8030001123161,株式会社ムトゥル解体工事,,埼玉県,さいたま市南区,根岸３丁目２９番７号ハイツノッチ２０２号,3360024,埼玉県 さいたま市南区 根岸３丁目２９番７号ハイツノッチ２０２号,houjin_bangou
227,3030001144625,株式会社ヤマザキ解体,,埼玉県,行田市,門井町２丁目４番地２２,3610044,埼玉県 行田市 門井町２丁目４番地２２,houjin_bangou
228,4030001129187,株式会社リード解体工業,,埼玉県,川口市,大字石神３４０番地の２３,3330823,埼玉県 川口市 大字石神３４０番地の２３,houjin_bangou
229,3030001027301,株式会社三河解体,,埼玉県,入間市,久保稲荷２丁目１番地４,3580024,埼玉県 入間市 久保稲荷２丁目１番地４,houjin_bangou
230,8030001152268,株式会社中尾解体,,埼玉県,三郷市,東町３５７番地２サンクレイドル三郷ファーストスクエア７０４号,3410036,埼玉県 三郷市 東町３５７番地２サンクレイドル三郷ファーストスクエア７０４号,houjin_bangou
231,4030001019140,株式会社丸亀解体,,埼玉県,蓮田市,大字井沼２番地の２,3490135,埼玉県 蓮田市 大字井沼２番地の２,houjin_bangou
